dataset,method,seed,mean_acc,worst_acc,test_env_accs,test_env_losses,num_classes,epochs,weight_entropy_curve,weight_max_curve,weight_min_curve
rotated_mnist,irm,0,0.581,0.4376,"[0.7244, 0.4376]","[0.8928276370048523, 2.124390943145752]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,irm,1,0.5823,0.4436,"[0.721, 0.4436]","[0.8643730432510376, 1.9407029706954957]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,irm,2,0.5743,0.4366,"[0.712, 0.4366]","[0.932841075515747, 2.0997722278594972]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,irm,3,0.5894,0.4428,"[0.736, 0.4428]","[0.852005281829834, 2.0453264446258546]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,irm,4,0.5813,0.4382,"[0.7244, 0.4382]","[0.8809609350204468, 2.0380287185668946]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,coral,0,0.6117,0.4654,"[0.758, 0.4654]","[0.7429849672317504, 1.7494768177032471]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,coral,1,0.6315,0.4936,"[0.7694, 0.4936]","[0.7034805158615113, 1.6362755907058715]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,coral,2,0.6337,0.4966,"[0.7708, 0.4966]","[0.7121188862800598, 1.6359038450241088]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,coral,3,0.628,0.4812,"[0.7748, 0.4812]","[0.7005900212287903, 1.657252589416504]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,coral,4,0.6295000000000001,0.4882,"[0.7708, 0.4882]","[0.6896919823646546, 1.635091626739502]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr,0,0.6678,0.5332,"[0.8024, 0.5332]","[0.6159040318489075, 1.4125501455307006]",10,5,"[1.0364688818271344, 0.9817484227510599, 1.0084415422036097, 1.0105626032902644, 1.0333901254030375]","[0.4515087100175711, 0.5181811853097036, 0.48762215903172124, 0.4992610009816977, 0.47045764097800624]","[0.22686857930742776, 0.18118821628964865, 0.19005204937778986, 0.20349601598886344, 0.22607250654926667]"
rotated_mnist,ipdr,1,0.6796,0.5558,"[0.8034, 0.5558]","[0.5986911025047302, 1.3426544076919555]",10,5,"[1.0367131691712599, 0.9694483830378606, 0.9961338387085841, 1.0283207205625682, 1.015000432729721]","[0.44464364303992343, 0.5265990770780123, 0.5028557089658884, 0.46655864669726443, 0.4805828000490482]","[0.23046607037003225, 0.17209036691257587, 0.1951910383426226, 0.21519760500926238, 0.20373903673428756]"
rotated_mnist,ipdr,2,0.6777,0.546,"[0.8094, 0.546]","[0.6233553197860717, 1.3895501527786256]",10,5,"[1.0202831259140601, 0.9704794402305896, 0.9664310698325818, 1.0163728182132428, 1.0465449415720427]","[0.46425692393229556, 0.5198665662453725, 0.5461414502217219, 0.488109935934727, 0.44339612928720623]","[0.2114313723376164, 0.17495199866019762, 0.1707580930625017, 0.20093874690624383, 0.23203957883211282]"
rotated_mnist,ipdr,3,0.6706,0.5306,"[0.8106, 0.5306]","[0.6025558799743652, 1.3735113748550416]",10,5,"[1.0197583918388073, 1.0033835516526148, 1.011914381614098, 0.9989731839069953, 1.0328288880678325]","[0.4802734519426639, 0.4833432103578861, 0.49658281871905696, 0.504107361802688, 0.4631476127184354]","[0.2197207286953926, 0.1848850711607016, 0.1977529491369541, 0.18062769822203195, 0.21061150471751505]"
rotated_mnist,ipdr,4,0.6754,0.5426,"[0.8082, 0.5426]","[0.596526450920105, 1.3758612201690674]",10,5,"[1.0408653593980348, 0.9920341808062333, 1.0037452303446257, 1.0086447963347802, 1.0380418002605438]","[0.44447996410039753, 0.508823812007904, 0.5010588627595168, 0.5008456053642126, 0.45851876070866215]","[0.22652890633505124, 0.18623433405390152, 0.19904122043114442, 0.19029251457406923, 0.22671835296429121]"
rotated_mnist,ipdr_inv,0,0.6591,0.5246,"[0.7936, 0.5246]","[0.6311735946655274, 1.4562600721359253]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv,1,0.6765,0.5484,"[0.8046, 0.5484]","[0.597611524105072, 1.3654698104858398]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv,2,0.6712,0.5402,"[0.8022, 0.5402]","[0.6254891875267029, 1.4106889116287231]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv,3,0.6678,0.5274,"[0.8082, 0.5274]","[0.6088223525047303, 1.396560940170288]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv,4,0.6674,0.5334,"[0.8014, 0.5334]","[0.6071486797332764, 1.4155925466537476]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_no_ent,0,0.6497999999999999,0.517,"[0.7826, 0.517]","[0.6841870261192322, 1.4415922384262085]",10,5,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
rotated_mnist,ipdr_no_ent,1,0.6591,0.537,"[0.7812, 0.537]","[0.6506820447921753, 1.3479062810897826]",10,5,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
rotated_mnist,ipdr_no_ent,2,0.6475,0.5164,"[0.7786, 0.5164]","[0.7183484718322753, 1.4884271327972411]",10,5,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
rotated_mnist,ipdr_no_ent,3,0.6564,0.5144,"[0.7984, 0.5144]","[0.6551224673271179, 1.4244755592346192]",10,5,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
rotated_mnist,ipdr_no_ent,4,0.6573,0.5274,"[0.7872, 0.5274]","[0.6798925908088684, 1.4244396112442017]",10,5,"[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0]"
rotated_mnist,ipdr_no_inv,0,0.6232,0.4794,"[0.767, 0.4794]","[0.7440717743873596, 1.8070703481674195]",10,5,"[1.0298112699618707, 0.9447949735017923, 0.9528627877052014, 0.9728080790776473, 1.0018129967726195]","[0.4561560566608722, 0.5449291754227418, 0.5421074663217251, 0.533452142889683, 0.49775067544900453]","[0.22269591947014516, 0.15492468269971701, 0.15754317492246628, 0.17756057244080764, 0.20645126872337782]"
rotated_mnist,ipdr_no_inv,1,0.6232,0.4864,"[0.76, 0.4864]","[0.7432064961433411, 1.7413420034408569]",10,5,"[1.028409944130824, 0.8988309078491651, 0.9379517470414822, 0.9913560564701374, 0.9793587212379162]","[0.45029011827248794, 0.5776318701413962, 0.5546799623049222, 0.4988349171785208, 0.5142101977880185]","[0.22391086988724196, 0.1366584672807501, 0.15980710382931507, 0.18918069179814595, 0.1804504027733436]"
rotated_mnist,ipdr_no_inv,2,0.6227,0.4822,"[0.7632, 0.4822]","[0.7539967523574829, 1.7406910751342775]",10,5,"[1.0119556624155779, 0.9135625488482989, 0.8960728794336319, 0.9750172129044166, 1.0188687604207258]","[0.46974008129193234, 0.5567385668937976, 0.6036129192664073, 0.529937133193016, 0.4684217950472465]","[0.20504794069207632, 0.1489176248701719, 0.144453917343456, 0.1776046111033513, 0.20887775002763823]"
rotated_mnist,ipdr_no_inv,3,0.6282,0.4788,"[0.7776, 0.4788]","[0.7064367070198059, 1.756569645690918]",10,5,"[1.0102689403754015, 0.9645765263300675, 0.9704740253778604, 0.9599729111561408, 1.0016957842386687]","[0.48794787892928493, 0.5175028764284574, 0.5319294700255761, 0.5332730286396467, 0.4962717512479195]","[0.2116727098249472, 0.1615090062125371, 0.17758717574179173, 0.16508458698025116, 0.18965023326186034]"
rotated_mnist,ipdr_no_inv,4,0.6288,0.4922,"[0.7654, 0.4922]","[0.7144048387527466, 1.7045089117050172]",10,5,"[1.0339594093652873, 0.9408558698800894, 0.968220612177482, 0.9687885366953336, 1.0050878180907323]","[0.4514924700443561, 0.5492848410056188, 0.528712109877513, 0.5375974705586066, 0.49543475875487697]","[0.2193622629229839, 0.15703710111287925, 0.17426827807839101, 0.16716707139634168, 0.2080416328345354]"
rotated_mnist,ipdr_dro_inv,0,0.6773,0.5434,"[0.8112, 0.5434]","[0.5905747926712036, 1.389173948097229]",10,5,"[1.0982062770770147, 1.0916179510263295, 1.0824462863115163, 1.0705057107485259, 1.0622933873763452]","[0.34067342487665325, 0.3717802327412825, 0.39685435363879573, 0.42149506509304047, 0.4345845511326423]","[0.3242167807542361, 0.28161762998654294, 0.2550203043680925, 0.23257121672997108, 0.21984323056844565]"
rotated_mnist,ipdr_dro_inv,1,0.6839,0.558,"[0.8098, 0.558]","[0.5825741122722625, 1.3330996309280396]",10,5,"[1.0981378738696759, 1.0903871884712806, 1.074557098058554, 1.0571744396136358, 1.0436263588758616]","[0.340849084349779, 0.3726460555425057, 0.39801156291594875, 0.4186691985680507, 0.4272095263004303]","[0.3235474217396516, 0.2771822133889565, 0.23478402942419052, 0.20532623219948548, 0.18618142375579247]"
rotated_mnist,ipdr_dro_inv,2,0.6852,0.555,"[0.8154, 0.555]","[0.5993492316246033, 1.3574471420288086]",10,5,"[1.0978093238977285, 1.089500340131613, 1.0751290688147912, 1.058311709990868, 1.047285144145672]","[0.3419984751022779, 0.36990472215872544, 0.38774871367674607, 0.40733440678853255, 0.4225478069140361]","[0.3193921446800232, 0.2727361355836575, 0.23483073654083106, 0.20555862899009997, 0.19064525744089714]"
rotated_mnist,ipdr_dro_inv,3,0.6802999999999999,0.5416,"[0.819, 0.5416]","[0.579529150390625, 1.3480234645843505]",10,5,"[1.0978970252550566, 1.0888220897087684, 1.0739766359329224, 1.0613388556700487, 1.0493881014677195]","[0.34361372085718006, 0.3815927952528, 0.4124399916483806, 0.4285846719375023, 0.4370496479364542]","[0.32131310495046467, 0.27305870331250703, 0.23767751569931322, 0.21535367919848517, 0.19667161428011382]"
rotated_mnist,ipdr_dro_inv,4,0.6857,0.5556,"[0.8158, 0.5556]","[0.5766042891502381, 1.3576888774871827]",10,5,"[1.0978399102504437, 1.0909781455993652, 1.0786849214480474, 1.0662112190173223, 1.053441726244413]","[0.34377852655374086, 0.3688892951378456, 0.3874926120042801, 0.4012217280956415, 0.41887268882531387]","[0.3208128477518375, 0.277980788395955, 0.24270510845459425, 0.21835618294202364, 0.19920499393573174]"
rotated_mnist,ipdr_inv_cov,0,0.6721,0.538,"[0.8062, 0.538]","[0.5980230817794799, 1.3877785730361938]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv_cov,1,0.6886,0.5602,"[0.817, 0.5602]","[0.5692329923152923, 1.2940134292602539]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv_cov,2,0.6836,0.5538,"[0.8134, 0.5538]","[0.5951936701774597, 1.3349342531204225]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv_cov,3,0.6763,0.5364,"[0.8162, 0.5364]","[0.5915802194595337, 1.352952310180664]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
rotated_mnist,ipdr_inv_cov,4,0.6808,0.5488,"[0.8128, 0.5488]","[0.579850204372406, 1.33158957862854]",10,5,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
breast_cancer,erm,0,0.9473684210526315,0.9473684210526315,[0.9473684210526315],[0.15172856000431797],2,50,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
breast_cancer,erm,1,0.9385964912280702,0.9385964912280702,[0.9385964912280702],[0.10302236336365081],2,50,"[1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973, 1.0986123085021973]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]","[0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408, 0.3333333432674408]"
